"","SPCODE","SITE_ID","LENGTH_MM","TISSUE","BIOLOGICALS_COMMENTS","SCIENTIFIC_NAME","COMMON_NAME"
"1708",37445006,"N41.3",210,10082992,"(null)","Seriolella punctata","Silver Warehou"
"1709",37445006,"N41.3",200,10082933,"(null)","Seriolella punctata","Silver Warehou"
"1710",37445006,"N41.3",214,10082960,"(null)","Seriolella punctata","Silver Warehou"
"1711",37445006,"N41.3",203,10082863,"(null)","Seriolella punctata","Silver Warehou"
"1712",37439002,"N41.3",272,10082923,"(null)","Rexea solandri","Gemfish"
"1713",37439002,"N41.3",262,10082931,"(null)","Rexea solandri","Gemfish"
"1714",37439002,"N41.3",268,10082928,"(null)","Rexea solandri","Gemfish"
"1715",37439002,"N41.3",257,10082956,"(null)","Rexea solandri","Gemfish"
"1716",37439002,"N41.3",256,10083119,"(null)","Rexea solandri","Gemfish"
"1717",37439002,"N41.3",250,10082929,"(null)","Rexea solandri","Gemfish"
"1718",37439002,"N41.3",275,10082952,"(null)","Rexea solandri","Gemfish"
"1719",37439002,"N41.3",273,10083034,"(null)","Rexea solandri","Gemfish"
"1720",37439002,"N41.3",235,10083061,"(null)","Rexea solandri","Gemfish"
"1721",37038007,"N41.3",324,10083173,"immature","Urolophus viridis","Greenback Stingaree"
"1722",37038007,"N41.3",323,10083147,"immature","Urolophus viridis","Greenback Stingaree"
"1723",37465006,"N43.1",216,10082908,"(null)","Nelusetta ayraud","Ocean Jacket"
"1724",37465006,"N43.1",199,10081171,"(null)","Nelusetta ayraud","Ocean Jacket"
"1725",37465006,"N43.1",223,10082842,"(null)","Nelusetta ayraud","Ocean Jacket"
"1726",37330014,"N43.1",195,10082402,"(null)","Sillago flindersi","Eastern School Whiting"
"1727",37330014,"N43.1",197,10081932,"(null)","Sillago flindersi","Eastern School Whiting"
"1728",37330014,"N43.1",169,10082693,"(null)","Sillago flindersi","Eastern School Whiting"
"1729",37330014,"N43.1",153,10081919,"(null)","Sillago flindersi","Eastern School Whiting"
"1730",37330014,"N43.1",163,10082341,"(null)","Sillago flindersi","Eastern School Whiting"
"1731",37330014,"N43.1",177,10081960,"(null)","Sillago flindersi","Eastern School Whiting"
"1732",37330014,"N43.1",176,10081994,"(null)","Sillago flindersi","Eastern School Whiting"
"1733",37330014,"N43.1",171,10082392,"(null)","Sillago flindersi","Eastern School Whiting"
"1734",37330014,"N43.1",169,10082738,"(null)","Sillago flindersi","Eastern School Whiting"
"1735",37330014,"N43.1",173,10082775,"(null)","Sillago flindersi","Eastern School Whiting"
"1736",37296001,"N43.1",347,10082805,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1737",37296001,"N43.1",337,10082737,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1738",37296001,"N43.1",262,10082764,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1739",37296001,"N43.1",337,10082766,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1740",37296001,"N43.1",285,10082761,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1741",37296001,"N43.1",278,10082906,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1742",37296001,"N43.1",299,10082909,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1743",37296001,"N43.1",299,10082902,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1744",37296001,"N43.1",337,10081881,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1745",37296001,"N43.1",285,10081880,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1746",37038004,"N43.1",314,10082745,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1747",37038004,"N43.1",293,10082763,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1748",37038007,"N43.1",374,10082776,"(null)","Urolophus viridis","Greenback Stingaree"
"1749",37445006,"N43.2",206,10082786,"(null)","Seriolella punctata","Silver Warehou"
"1750",37439002,"N43.2",255,10081159,"(null)","Rexea solandri","Gemfish"
"1751",37439002,"N43.2",257,10081172,"(null)","Rexea solandri","Gemfish"
"1752",37439002,"N43.2",244,10082796,"(null)","Rexea solandri","Gemfish"
"1753",37439002,"N43.2",271,10081111,"(null)","Rexea solandri","Gemfish"
"1754",37439002,"N43.2",265,10082811,"(null)","Rexea solandri","Gemfish"
"1755",37439002,"N43.2",264,10082804,"(null)","Rexea solandri","Gemfish"
"1756",37439002,"N43.2",260,10082778,"(null)","Rexea solandri","Gemfish"
"1757",37439002,"N43.2",264,10082643,"(null)","Rexea solandri","Gemfish"
"1758",37439002,"N43.2",294,10082700,"(null)","Rexea solandri","Gemfish"
"1759",37439002,"N43.2",260,10082704,"(null)","Rexea solandri","Gemfish"
"1760",37296001,"N43.2",462,10082709,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1761",37296001,"N43.2",433,10082674,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1762",37296001,"N43.2",366,10082646,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1763",37296001,"N43.2",261,10082735,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1764",37296001,"N43.2",354,10082801,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1765",37296001,"N43.2",312,10082784,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1766",37296001,"N43.2",391,10082803,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1767",37296001,"N43.2",316,10082780,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1768",37296001,"N43.2",214,10082800,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1769",37296001,"N43.2",229,10082742,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1770",37038007,"N43.2",381,10082724,"(null)","Urolophus viridis","Greenback Stingaree"
"1771",37330014,"N43.2",183,10082769,"(null)","Sillago flindersi","Eastern School Whiting"
"1772",37330014,"N43.2",164,10082768,"(null)","Sillago flindersi","Eastern School Whiting"
"1773",37330014,"N43.2",197,10082719,"(null)","Sillago flindersi","Eastern School Whiting"
"1774",37330014,"N43.2",223,10082722,"(null)","Sillago flindersi","Eastern School Whiting"
"1775",37330014,"N43.2",178,10082777,"(null)","Sillago flindersi","Eastern School Whiting"
"1776",37330014,"N43.2",214,10082671,"(null)","Sillago flindersi","Eastern School Whiting"
"1777",37330014,"N43.2",220,10082644,"(null)","Sillago flindersi","Eastern School Whiting"
"1778",37330014,"N43.2",158,10082752,"(null)","Sillago flindersi","Eastern School Whiting"
"1779",37330014,"N43.2",188,10082701,"(null)","Sillago flindersi","Eastern School Whiting"
"1780",37330014,"N43.2",165,10082672,"(null)","Sillago flindersi","Eastern School Whiting"
"1781",37038004,"N43.2",366,10081080,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1782",37038004,"N43.2",380,10081110,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1783",37038004,"N43.2",411,10082843,"developed eggs","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1784",37038004,"N43.2",279,10082905,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1785",37038004,"N43.2",286,10081188,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1786",37038004,"N43.2",370,10081170,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1787",37038004,"N43.2",139,NA,"bagged whole","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1788",37465006,"N43.2",295,10081146,"(null)","Nelusetta ayraud","Ocean Jacket"
"1789",37465006,"N43.2",184,10081176,"(null)","Nelusetta ayraud","Ocean Jacket"
"1790",37439002,"N43.3",286,10082008,"scavenging previous shot discards","Rexea solandri","Gemfish"
"1791",37465006,"N43.3",319,10082010,"scavenging previous shot discards","Nelusetta ayraud","Ocean Jacket"
"1792",37465006,"N43.3",301,10081980,"scavenging previous shot discards","Nelusetta ayraud","Ocean Jacket"
"1793",37465006,"N43.3",274,10082011,"scavenging previous shot discards","Nelusetta ayraud","Ocean Jacket"
"1794",37465006,"N43.3",337,10082007,"scavenging previous shot discards","Nelusetta ayraud","Ocean Jacket"
"1795",37465006,"N43.3",301,10081977,"scavenging previous shot discards","Nelusetta ayraud","Ocean Jacket"
"1796",37465006,"N43.3",306,10082311,"scavenging previous shot discards","Nelusetta ayraud","Ocean Jacket"
"1797",37465006,"N43.3",301,10081953,"scavenging previous shot discards","Nelusetta ayraud","Ocean Jacket"
"1798",37465006,"N43.3",297,10081963,"scavenging previous shot discards","Nelusetta ayraud","Ocean Jacket"
"1799",37465006,"N43.3",402,10082361,"scavenging previous shot discards","Nelusetta ayraud","Ocean Jacket"
"1800",37465006,"N43.3",196,10081962,"scavenging previous shot discards","Nelusetta ayraud","Ocean Jacket"
"1801",37264002,"N43.3",169,10081992,"(null)","Cyttus australis","Silver Dory"
"1802",37264002,"N43.3",389,10082022,"(null)","Cyttus australis","Silver Dory"
"1803",37038004,"N43.3",360,10082353,"developing eggs","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1804",37038002,"N43.3",346,10081912,"(null)","Urolophus cruciatus","Banded Stingaree"
"1805",37038002,"N43.3",321,10081981,"(null)","Urolophus cruciatus","Banded Stingaree"
"1806",37038002,"N43.3",329,10082023,"(null)","Urolophus cruciatus","Banded Stingaree"
"1807",37038002,"N43.3",352,10082414,"(null)","Urolophus cruciatus","Banded Stingaree"
"1808",37038002,"N43.3",318,10082384,"(null)","Urolophus cruciatus","Banded Stingaree"
"1809",37038002,"N43.3",355,10082366,"(null)","Urolophus cruciatus","Banded Stingaree"
"1810",37038002,"N43.3",313,10082429,"(null)","Urolophus cruciatus","Banded Stingaree"
"1811",37038002,"N43.3",346,10081321,"(null)","Urolophus cruciatus","Banded Stingaree"
"1812",37038004,"N43.3",255,10082396,"(null)","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1813",37038004,"N43.3",294,10082424,"developing eggs","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1814",37038004,"N43.3",354,10082281,"recently pupped","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1815",37038004,"N43.3",329,10082363,"developing eggs","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1816",37038004,"N43.3",276,10081954,"developing eggs","Urolophus paucimaculatus","Sparsely-spotted Stingaree"
"1817",37296001,"N45.1",473,10082919,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1818",37296001,"N45.1",471,10082957,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1819",37296001,"N45.1",272,10083059,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1820",37264004,"N45.1",287,NA,"(null)","Zeus faber","John Dory"
"1821",37264004,"N45.1",221,NA,"(null)","Zeus faber","John Dory"
"1822",37264004,"N45.1",328,NA,"(null)","Zeus faber","John Dory"
"1823",37264004,"N45.1",378,NA,"(null)","Zeus faber","John Dory"
"1824",37264004,"N45.1",311,NA,"(null)","Zeus faber","John Dory"
"1825",37264004,"N45.1",295,NA,"(null)","Zeus faber","John Dory"
"1826",37264004,"N45.1",326,NA,"(null)","Zeus faber","John Dory"
"1827",37038007,"N45.1",394,10083086,"(null)","Urolophus viridis","Greenback Stingaree"
"1828",37038007,"N45.1",420,10083082,"(null)","Urolophus viridis","Greenback Stingaree"
"1829",37038007,"N45.1",365,10083056,"(null)","Urolophus viridis","Greenback Stingaree"
"1830",37038007,"N45.1",438,10083297,"two pups","Urolophus viridis","Greenback Stingaree"
"1831",37038007,"N45.1",303,10083083,"(null)","Urolophus viridis","Greenback Stingaree"
"1832",37038007,"N45.1",395,10083023,"developing eggs","Urolophus viridis","Greenback Stingaree"
"1833",37038007,"N45.1",383,10083085,"developing eggs","Urolophus viridis","Greenback Stingaree"
"1834",37038007,"N45.1",350,10083025,"(null)","Urolophus viridis","Greenback Stingaree"
"1835",37038007,"N45.1",331,10082913,"(null)","Urolophus viridis","Greenback Stingaree"
"1836",37038007,"N45.1",344,10082942,"(null)","Urolophus viridis","Greenback Stingaree"
"1837",37017001,"N45.1",477,10082912,"(null)","Mustelus antarcticus","Gummy Shark"
"1838",37287001,"N45.1",256,10082698,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1839",37287001,"N45.1",225,10082617,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1840",37287001,"N45.1",199,10083013,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1841",37287001,"N45.1",216,10082667,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1842",37287001,"N45.1",223,10082728,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1843",37287001,"N45.1",200,10082697,"(null)","Helicolenus percoides","Reef Ocean Perch"
"1844",37439002,"N45.1",232,10083027,"gonad too small to sample","Rexea solandri","Gemfish"
"1845",37228002,"N45.2",723,10082621,"(null)","Genypterus blacodes","Pink Ling"
"1846",37228002,"N45.2",629,10083146,"(null)","Genypterus blacodes","Pink Ling"
"1847",37228002,"N45.2",538,10083175,"(null)","Genypterus blacodes","Pink Ling"
"1848",37228002,"N45.2",483,10082647,"gonad too small","Genypterus blacodes","Pink Ling"
"1849",37228002,"N45.2",888,10082677,"(null)","Genypterus blacodes","Pink Ling"
"1850",37228002,"N45.2",581,10082817,"(null)","Genypterus blacodes","Pink Ling"
"1851",37228002,"N45.2",623,10082679,"(null)","Genypterus blacodes","Pink Ling"
"1852",37228002,"N45.2",547,10082788,"(null)","Genypterus blacodes","Pink Ling"
"1853",37227001,"N45.2",411,10082682,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1854",37227001,"N45.2",438,10082932,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1855",37227001,"N45.2",429,10082652,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1856",37227001,"N45.2",412,10082712,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1857",37227001,"N45.2",423,10082680,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1858",37227001,"N45.2",439,10082648,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1859",37227001,"N45.2",395,10082708,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1860",37227001,"N45.2",421,10082681,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1861",37227001,"N45.2",434,10082711,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1862",37227001,"N45.2",417,10082651,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1863",37287093,"N45.2",401,10082661,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1864",37287093,"N45.2",332,10082694,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1865",37287093,"N45.2",367,10082656,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1866",37287093,"N45.2",378,10082657,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1867",37287093,"N45.2",300,10082717,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1868",37287093,"N45.2",312,10082654,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1869",37287093,"N45.2",396,10082678,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1870",37287093,"N45.2",352,10082716,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1871",37287093,"N45.2",326,10082653,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1872",37287093,"N45.2",314,10082655,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1873",37439002,"N45.2",253,10082685,"(null)","Rexea solandri","Gemfish"
"1874",37445006,"N45.3",270,10083075,"(null)","Seriolella punctata","Silver Warehou"
"1875",37445006,"N45.3",279,10083078,"(null)","Seriolella punctata","Silver Warehou"
"1876",37445006,"N45.3",304,10083042,"(null)","Seriolella punctata","Silver Warehou"
"1877",37445006,"N45.3",256,10083012,"(null)","Seriolella punctata","Silver Warehou"
"1878",37445006,"N45.3",277,10083073,"(null)","Seriolella punctata","Silver Warehou"
"1879",37445006,"N45.3",265,10083016,"(null)","Seriolella punctata","Silver Warehou"
"1880",37445006,"N45.3",276,10082616,"(null)","Seriolella punctata","Silver Warehou"
"1881",37287093,"N45.3",290,10082612,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1882",37287093,"N45.3",271,10083046,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1883",37287093,"N45.3",276,10083021,"(null)","Helicolenus barathri","Bigeye Ocean Perch"
"1884",37439002,"N45.3",289,10083178,"(null)","Rexea solandri","Gemfish"
"1885",37439002,"N45.3",294,10083172,"gonad LOST","Rexea solandri","Gemfish"
"1886",37439002,"N45.3",278,10083171,"(null)","Rexea solandri","Gemfish"
"1887",37439002,"N45.3",267,10083133,"(null)","Rexea solandri","Gemfish"
"1888",37439002,"N45.3",250,10083102,"(null)","Rexea solandri","Gemfish"
"1889",37439002,"N45.3",278,10083141,"(null)","Rexea solandri","Gemfish"
"1890",37439002,"N45.3",257,10083112,"(null)","Rexea solandri","Gemfish"
"1891",37439002,"N45.3",273,10083164,"(null)","Rexea solandri","Gemfish"
"1892",37439002,"N45.3",251,10083166,"(null)","Rexea solandri","Gemfish"
"1893",37439002,"N45.3",237,10083136,"(null)","Rexea solandri","Gemfish"
"1894",37228002,"N45.3",486,10083043,"(null)","Genypterus blacodes","Pink Ling"
"1895",37228002,"N45.3",588,10082628,"(null)","Genypterus blacodes","Pink Ling"
"1896",37228002,"N45.3",706,10082625,"(null)","Genypterus blacodes","Pink Ling"
"1897",37227001,"N45.3",303,10082618,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1898",37227001,"N45.3",319,10082626,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1899",37227001,"N45.3",323,10082636,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1900",37227001,"N45.3",332,10082630,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1901",37227001,"N45.3",315,10082635,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1902",37227001,"N45.3",92,10082638,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1903",37227001,"N45.3",283,10082629,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1904",37227001,"N45.3",286,10082627,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1905",37227001,"N45.3",336,10082624,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1906",37227001,"N45.3",335,10082639,"(null)","Macruronus novaezelandiae","Blue Grenadier"
"1907",37017008,"N45.3",770,10082669,"(null)","Galeorhinus galeus","School Shark"
"1908",37445006,"S5.3",344,10085691,"(null)","Seriolella punctata","Silver Warehou"
"1909",37445006,"S5.3",307,10085722,"(null)","Seriolella punctata","Silver Warehou"
"1910",37445006,"S5.3",325,10085689,"(null)","Seriolella punctata","Silver Warehou"
"1911",37445006,"S5.3",321,10085753,"(null)","Seriolella punctata","Silver Warehou"
"1912",37445006,"S5.3",298,10085690,"(null)","Seriolella punctata","Silver Warehou"
"1913",37445006,"S5.3",322,10085718,"(null)","Seriolella punctata","Silver Warehou"
"1914",37445006,"S5.3",308,10085660,"(null)","Seriolella punctata","Silver Warehou"
"1915",37445006,"S5.3",333,10085819,"(null)","Seriolella punctata","Silver Warehou"
"1916",37445006,"S5.3",308,10085817,"(null)","Seriolella punctata","Silver Warehou"
"1917",37445006,"S5.3",318,10085783,"(null)","Seriolella punctata","Silver Warehou"
"1918",37038002,"S5.3",346,10085766,"(null)","Urolophus cruciatus","Banded Stingaree"
"1919",37038002,"S5.3",320,10085769,"(null)","Urolophus cruciatus","Banded Stingaree"
"1920",37038002,"S5.3",375,10085828,"(null)","Urolophus cruciatus","Banded Stingaree"
"1921",37038002,"S5.3",296,10085859,"(null)","Urolophus cruciatus","Banded Stingaree"
"1922",37038002,"S5.3",322,10085858,"(null)","Urolophus cruciatus","Banded Stingaree"
"1923",37038002,"S5.3",324,10085856,"(null)","Urolophus cruciatus","Banded Stingaree"
"1924",37038002,"S5.3",330,10085863,"(null)","Urolophus cruciatus","Banded Stingaree"
"1925",37038002,"S5.3",333,10085833,"(null)","Urolophus cruciatus","Banded Stingaree"
"1926",37038002,"S5.3",325,10085658,"(null)","Urolophus cruciatus","Banded Stingaree"
"1927",37038002,"S5.3",312,10085661,"(null)","Urolophus cruciatus","Banded Stingaree"
"1928",37264002,"S5.3",255,10085836,"(null)","Cyttus australis","Silver Dory"
"1929",37264002,"S5.3",276,10085776,"(null)","Cyttus australis","Silver Dory"
"1930",37264002,"S5.3",202,10085867,"(null)","Cyttus australis","Silver Dory"
"1931",37264002,"S5.3",249,10085804,"(null)","Cyttus australis","Silver Dory"
"1932",37264002,"S5.3",258,10085864,"(null)","Cyttus australis","Silver Dory"
"1933",37038001,"S5.3",614,10085800,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"1934",37038001,"S5.3",525,10085857,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"1935",37038001,"S5.3",609,10085801,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"1936",37038001,"S5.3",601,10085831,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"1937",37038001,"S5.3",538,10085797,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"1938",37038001,"S5.3",518,10085861,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"1939",37038002,"S6.3",295,10084947,"(null)","Urolophus cruciatus","Banded Stingaree"
"1940",37038002,"S6.3",334,10085643,"(null)","Urolophus cruciatus","Banded Stingaree"
"1941",37445006,"S6.3",282,10084887,"(null)","Seriolella punctata","Silver Warehou"
"1942",37445006,"S6.3",295,10084946,"(null)","Seriolella punctata","Silver Warehou"
"1943",37445006,"S6.3",280,10084885,"(null)","Seriolella punctata","Silver Warehou"
"1944",37445006,"S6.3",305,10084919,"(null)","Seriolella punctata","Silver Warehou"
"1945",37296001,"S6.3",367,10084916,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1946",37296001,"S6.3",408,10084804,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1947",37296001,"S6.3",502,10084968,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1948",37296001,"S6.3",340,10084938,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1949",37296001,"S6.3",361,10084878,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1950",37296001,"S6.3",366,10084881,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1951",37296001,"S6.3",382,10084841,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1952",37296001,"S6.3",525,10084837,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1953",37296001,"S6.3",434,10084940,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1954",37296001,"S6.3",440,10084970,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1955",37264002,"S6.3",194,10084807,"(null)","Cyttus australis","Silver Dory"
"1956",37264002,"S6.3",178,10084895,"(null)","Cyttus australis","Silver Dory"
"1957",37264002,"S6.3",168,10084831,"(null)","Cyttus australis","Silver Dory"
"1958",37296001,"S6.1",396,10085764,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1959",37296001,"S6.1",461,10085824,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1960",37296001,"S6.1",418,10084805,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1961",37296001,"S6.1",448,10084772,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1962",37296001,"S6.1",410,10084774,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1963",37296001,"S6.1",411,10084740,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1964",37296001,"S6.1",435,10084770,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1965",37296001,"S6.1",449,10084761,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1966",37296001,"S6.1",379,10084808,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1967",37296001,"S6.1",477,10084810,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1968",37445006,"S6.1",321,10084977,"(null)","Seriolella punctata","Silver Warehou"
"1969",37264002,"S6.1",171,10085939,"(null)","Cyttus australis","Silver Dory"
"1970",37264002,"S6.1",186,10085904,"(null)","Cyttus australis","Silver Dory"
"1971",37264002,"S6.1",218,10085994,"(null)","Cyttus australis","Silver Dory"
"1972",37264002,"S6.1",159,10085967,"(null)","Cyttus australis","Silver Dory"
"1973",37264002,"S6.1",193,10085794,"(null)","Cyttus australis","Silver Dory"
"1974",37264002,"S6.1",99,NA,"whole fish","Cyttus australis","Silver Dory"
"1975",37377003,"S6.1",305,10085909,"(null)","Nemadactylus macropterus","Jackass Morwong"
"1976",37377003,"S6.1",324,10085908,"(null)","Nemadactylus macropterus","Jackass Morwong"
"1977",37377003,"S6.1",304,10085952,"(null)","Nemadactylus macropterus","Jackass Morwong"
"1978",37377003,"S6.1",302,10085892,"(null)","Nemadactylus macropterus","Jackass Morwong"
"1979",37377003,"S6.1",331,10085987,"(null)","Nemadactylus macropterus","Jackass Morwong"
"1980",37377003,"S6.1",307,10085895,"(null)","Nemadactylus macropterus","Jackass Morwong"
"1981",37038001,"S6.1",544,10085936,"(null)","Urolophus bucculentus","Sandyback Stingaree"
"1982",37038002,"S6.1",345,10085968,"(null)","Urolophus cruciatus","Banded Stingaree"
"1983",37038002,"S6.1",341,10085935,"(null)","Urolophus cruciatus","Banded Stingaree"
"1984",37038002,"S6.1",387,10085965,"(null)","Urolophus cruciatus","Banded Stingaree"
"1985",37038002,"S6.1",283,10085906,"(null)","Urolophus cruciatus","Banded Stingaree"
"1986",37296001,"S6.5",418,10085957,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1987",37296001,"S6.5",414,10085923,"(null)","Platycephalus richardsoni","Tiger Flathead"
"1988",37445006,"S6.5",326,10085984,"(null)","Seriolella punctata","Silver Warehou"
"1989",37445006,"S6.5",315,10085893,"(null)","Seriolella punctata","Silver Warehou"
"1990",37439002,"S6.5",547,10085949,"(null)","Rexea solandri","Gemfish"
"1991",37439002,"S6.5",270,10085976,"(null)","Rexea solandri","Gemfish"
"1992",37439002,"S6.5",288,10085986,"(null)","Rexea solandri","Gemfish"
"1993",37228002,"S6.5",652,10085961,"(null)","Genypterus blacodes","Pink Ling"
"1994",37228002,"S6.5",505,10085889,"(null)","Genypterus blacodes","Pink Ling"
"1995",37228002,"S6.5",457,10085963,"(null)","Genypterus blacodes","Pink Ling"
"1996",37228002,"S6.5",630,10085930,"(null)","Genypterus blacodes","Pink Ling"
"1997",37228002,"S6.5",509,10085993,"(null)","Genypterus blacodes","Pink Ling"
"1998",37228002,"S6.5",491,10085988,"(null)","Genypterus blacodes","Pink Ling"
"1999",37228002,"S6.5",623,10085931,"(null)","Genypterus blacodes","Pink Ling"
"2000",37228002,"S6.5",828,10085899,"(null)","Genypterus blacodes","Pink Ling"
"2001",37228002,"S6.5",739,10085989,"(null)","Genypterus blacodes","Pink Ling"
"2002",37228002,"S6.5",601,10085979,"(null)","Genypterus blacodes","Pink Ling"
"2003",37296001,"S3.1",342,10085288,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2004",37296001,"S3.1",356,10085229,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2005",37296001,"S3.1",206,10085286,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2006",37296001,"S3.1",256,10085226,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2007",37296001,"S3.1",251,10085075,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2008",37296001,"S3.1",240,10085041,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2009",37296001,"S3.1",324,10084981,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2010",37296001,"S3.1",298,10085070,"(null)","Platycephalus richardsoni","Tiger Flathead"
"2011",37264002,"S3.1",158,10085015,"(null)","Cyttus australis","Silver Dory"
"2012",37264002,"S3.1",132,10084982,"(null)","Cyttus australis","Silver Dory"
"2013",37264002,"S3.1",120,10085234,"(null)","Cyttus australis","Silver Dory"
